"FIPS","year","county_name","pincp","c02_055","c02_056","c02_057","c02_058","c04_055","c04_056","c04_057","c04_058","c06_055","c06_056","c06_057","c06_058","c01_001","c01_002","c01_003","c01_004","c01_005","c01_006","c01_007","c01_008","c01_009","c01_010","c01_011","c01_012","c01_013","c01_014","c01_015","c01_016","c01_017","c01_018","c01_019","c01_020","c01_021","c01_022","c01_023","c01_024","c01_025","c01_026","c01_027","c01_028","c01_029","c01_030","c01_031","c01_032","c01_033","c01_034","c01_035","c01_036","c01_037","c01_038","c01_039","c01_040","c01_041","c01_042","c01_043","c01_044","c01_045","c01_046","c01_047","c01_048","c01_049","c01_050","c01_051","c01_052","c01_053","c01_054","c03_001","c03_002","c03_003","c03_004","c03_005","c03_006","c03_007","c03_008","c03_009","c03_010","c03_011","c03_012","c03_013","c03_014","c03_015","c03_016","c03_017","c03_018","c03_019","c03_020","c03_021","c03_022","c03_023","c03_024","c03_025","c03_026","c03_027","c03_028","c03_029","c03_030","c03_031","c03_032","c03_033","c03_034","c03_035","c03_036","c03_037","c03_038","c03_039","c03_040","c03_041","c03_042","c03_043","c03_044","c03_045","c03_046","c03_047","c03_048","c03_049","c03_050","c03_051","c03_052","c03_053","c03_054","c05_001","c05_002","c05_003","c05_004","c05_005","c05_006","c05_007","c05_008","c05_009","c05_010","c05_011","c05_012","c05_013","c05_014","c05_015","c05_016","c05_017","c05_018","c05_019","c05_020","c05_021","c05_022","c05_023","c05_024","c05_025","c05_026","c05_027","c05_028","c05_029","c05_030","c05_031","c05_032","c05_033","c05_034","c05_035","c05_036","c05_037","c05_038","c05_039","c05_040","c05_041","c05_042","c05_043","c05_044","c05_045","c05_046","c05_047","c05_048","c05_049","c05_050","c05_051","c05_052","c05_053","c05_054"
36095,2016,"Schoharie",37515,27,13.2,9.8,3.7,23,12.5,7.8,4.7,32,14,11.6,2.8,3687,9.33007865473284,29.2921074043938,53.9191754814212,7.45863845945213,22026,3.3233451375647,8.15853990738218,38.005084899664,17.7653682012167,12.2627803504949,11.9495142104785,8.53536729319895,NA,NA,3202,91.5990006246096,24.3597751405372,3478,90.5117883841288,24.6118458884416,9526,89.8278395968927,20.1553642662188,5820,83.4879725085911,16.426116838488,21441,88.6805652721422,20.3162165943753,98.2510144116413,87.188097570076,19.9664194767035,110,90,21.8181818181818,20.9090909090909,11.8181818181818,3.63636363636364,180,77.7777777777778,43.3333333333333,0,NA,NA,79,63.2911392405063,8.86075949367089,193,93.7823834196891,22.279792746114,478,82.4267782426778,19.2468619246862,1837,8.92759934676102,33.2607512248231,52.8034839412085,5.0081654872074,10895,4.05690683799908,8.84809545663148,39.4860027535567,17.145479577788,11.0692978430473,11.9045433685177,7.48967416245984,NA,NA,1663,91.8220084185208,20.6855081178593,1725,89.5072463768116,20.695652173913,4689,88.1851140968223,18.682021753039,2818,81.0149041873669,19.0205819730305,10615,87.3386716910033,19.2369288742346,98.4926990108337,85.9915214319359,18.9731512011305,79,86.0759493670886,15.1898734177215,16.4556962025316,NA,5.06329113924051,88,76.1363636363636,48.8636363636364,0,NA,NA,44,52.2727272727273,9.09090909090909,56,87.5,14.2857142857143,212,80.6603773584906,15.0943396226415,1850,9.72972972972973,25.3513513513514,55.027027027027,9.89189189189189,11131,2.60533644775851,7.48360434821669,36.5555655376875,18.3721139160902,13.4309585841344,11.9935315784745,9.55888958763813,"(X)","(X)",1539,91.358024691358,28.3300844704353,1753,91.500285225328,28.4654877353109,4837,91.4203018399835,21.5836262145958,3002,85.8094603597602,13.9906728847435,10826,89.9963051912064,21.3744688712359,98.0140402734158,88.3613523000185,20.9403288379826,31,100,38.7096774193548,32.258064516129,6.45161290322581,0,92,79.3478260869565,38.0434782608696,0,NA,NA,35,77.1428571428571,8.57142857142857,137,96.3503649635037,25.5474452554745,266,83.8345864661654,22.5563909774436
36095,2017,"Schoharie",39716,28,12.4,10.9,3.7,26.2,10.2,8.7,4.7,30.3,14.6,12.9,2.8,3683,7.98262286179745,27.043171327722,58.322020092316,6.65218571816454,22191,3.3707358839169,7.96719390743995,36.9744491009869,17.646793745212,12.4329683204903,12.7303861926006,8.87747284935334,NA,NA,3259,89.1991408407487,26.1429886468242,3344,90.7296650717703,26.6148325358852,9451,89.9798963072691,20.2941487673262,6137,85.2207919178752,18.4943783607626,21638,88.8021074036417,21.3790553655606,98.0543488307607,87.1152601904058,20.8660689527683,110,84.5454545454545,20.9090909090909,45.4545454545455,34.5454545454545,5.45454545454545,174,82.183908045977,60.3448275862069,0,NA,NA,62,61.2903225806452,6.45161290322581,157,94.2675159235669,19.7452229299363,510,83.7254901960784,25.0980392156863,1850,7.18918918918919,33.0810810810811,53.9459459459459,5.78378378378378,10953,4.47366018442436,8.57299370035607,38.3091390486625,16.9725189445814,11.0928512736237,12.4714690039259,8.10736784442618,NA,NA,1704,88.2629107981221,24.2370892018779,1635,88.6850152905199,21.8960244648318,4649,88.2555388255539,18.7997418799742,2965,83.2040472175379,20.539629005059,10731,87.1214239120306,20.305656509179,98.0989656136427,85.3788090578697,19.7744851365204,83,79.5180722891566,15.6626506024096,13.2530120481928,NA,7.2289156626506,66,84.8484848484848,68.1818181818182,0,NA,NA,28,57.1428571428571,14.2857142857143,34,85.2941176470588,20.5882352941176,241,86.7219917012448,25.3112033195021,1833,8.78341516639389,20.949263502455,62.7386797599564,7.52864157119476,11238,2.29578216764549,7.37675743014771,35.6736074034526,18.3039686777007,13.7390994838939,12.9827371418402,9.62804769531945,"(X)","(X)",1555,90.2250803858521,28.2315112540193,1709,92.6857811585723,31.1293153891164,4802,91.649312786339,21.740941274469,3172,87.1059268600252,16.5825977301387,10907,90.4556706702118,22.4351334005684,98.0104520033006,88.8236912074814,21.9400385073806,27,100,37.037037037037,144.444444444444,111.111111111111,0,108,80.5555555555556,55.5555555555556,0,NA,NA,34,64.7058823529412,0,123,96.7479674796748,19.5121951219512,269,81.0408921933086,24.907063197026
36095,2018,"Schoharie",40989,27.2,11.7,10.3,4,26.3,10,7.7,5,28.4,13.6,12.5,3,3499,6.74478422406402,28.1223206630466,56.2446413260932,8.88825378679623,22210,3.24178298063935,7.14092751013057,36.9428185502026,18.3430886987843,12.0396217919856,12.8770823953174,9.41467807294012,89.6172895092301,22.2917604682575,3247,91.807822605482,27.1327379119187,3238,93.4218653489809,26.2198888202594,9366,89.3337604099936,20.5423873585309,6359,86.979084761755,20.3962887246422,21570,89.8423736671303,22.1233194251275,98.2707464070468,88.3078349559573,21.6365322206769,166,83.1325301204819,24.0963855421687,27.710843373494,23.4939759036145,1.80722891566265,173,75.1445086705202,47.9768786127168,0,NA,NA,83,68.6746987951807,24.0963855421687,172,93.6046511627907,19.1860465116279,503,85.8846918489066,28.4294234592445,1751,4.85436893203883,34.5516847515705,53.1125071387778,7.48143917761279,11012,4.0501271340356,7.52815110788231,38.6033418089357,18.5524881946967,10.1707228478024,12.6407555394116,8.45441336723574,NA,NA,1705,90.9677419354839,23.8123167155425,1592,93.21608040201,19.786432160804,4639,88.575123949127,19.5731838758353,3076,84.297789336801,22.5617685305592,10710,88.7208216619981,20.6535947712418,98.2166199813259,87.1241830065359,20.1027077497666,124,77.4193548387097,28.2258064516129,8.06451612903226,NA,2.41935483870968,66,77.2727272727273,59.0909090909091,0,NA,NA,43,69.7674418604651,37.2093023255814,59,89.8305084745763,30.5084745762712,246,85.3658536585366,32.9268292682927,1748,8.63844393592677,21.6819221967963,59.3821510297483,10.2974828375286,11198,2.44686551169852,6.76013573852474,35.3098767637078,18.1371673513127,13.8774781210931,13.1094838363994,10.3589926772638,"(X)","(X)",1542,92.7367055771725,30.8041504539559,1646,93.6208991494532,32.4422843256379,4727,90.0782737465623,21.4935477046753,3283,89.491318915626,18.3673469387755,10860,90.9484346224678,23.572744014733,98.3241252302026,89.475138121547,23.1491712707182,42,100,11.9047619047619,85.7142857142857,80.9523809523809,0,107,73.8317757009346,41.1214953271028,0,NA,NA,40,67.5,10,113,95.5752212389381,13.2743362831858,257,86.3813229571984,24.124513618677
36095,2019,"Schoharie",43113,24.1,11,9.8,3.9,25.2,9.8,6.7,4.4,23,12.4,12.5,3.5,3370,5.16320474777448,32.6409495548961,54.1839762611276,8.01186943620178,22309,3.11085212246179,7.23474830785782,35.7254919539199,18.9071675108701,12.5868483571653,13.1740553139988,9.2608364337263,89.6543995696804,22.4348917477251,3270,91.5902140672783,28.960244648318,3240,94.1666666666667,23.5185185185185,9246,88.8708630759247,20.2682240969068,6553,87.5629482679689,21.6999847398138,21586,89.9518206244788,22.3431853979431,98.1423144630779,88.3952561845641,21.8660242749931,164,83.5365853658537,24.390243902439,25,21.9512195121951,3.04878048780488,175,72,37.7142857142857,7,0,0,100,60,25,236,95.3389830508475,19.4915254237288,543,80.1104972375691,26.5193370165746,1673,3.1679617453676,41.3628212791393,47.7585176329946,7.71069934249851,11031,3.85277853322455,7.32481189375397,38.28302057837,19.5449188650168,10.5611458616626,12.4920678089022,7.94125645906989,88.8224095730215,20.4333242679721,1691,91.1295091661739,22.7675931401538,1610,94.2857142857143,18.0745341614907,4563,88.2095112864344,18.9787420556651,3167,85.6962425007894,22.4818440164193,10711,89.1886845299225,20.0728223321819,98.1887778918868,87.5641863504808,19.4472971711325,118,77.1186440677966,25.4237288135593,3.38983050847458,NA,1.69491525423729,66,78.7878787878788,54.5454545454545,0,NA,NA,61,62.2950819672131,31.1475409836066,71,87.3239436619718,23.943661971831,271,83.0258302583026,33.5793357933579,1697,7.13022981732469,24.042427813789,60.5185621685327,8.30878020035357,11278,2.38517467636106,7.14665720872495,33.2239758822486,18.2833835786487,14.5681858485547,13.8411065791807,10.5515162262813,"","",1579,92.0835972134262,35.5921469284357,1630,94.0490797546012,28.8957055214724,4683,89.5152679906043,21.52466367713,3386,89.3089190785588,20.9686946249262,10875,90.7034482758621,24.5793103448276,98.0965517241379,89.2137931034483,24.248275862069,46,100,21.7391304347826,80.4347826086957,73.9130434782609,6.52173913043478,109,67.8899082568807,27.5229357798165,7,0,0,39,56.4102564102564,15.3846153846154,165,98.7878787878788,17.5757575757576,272,77.2058823529412,19.4852941176471
36097,2015,"Schuyler",39298,23.9,13.3,12,4.9,22.3,10.6,5.1,3.3,25.4,16.1,18.7,6.1,1470,19.6598639455782,42.7210884353741,28.6394557823129,8.97959183673469,13283,2.86832793796582,7.24986825265377,38.8541745087706,19.4157946247083,12.1508695324851,10.0880825114808,9.37288263193556,NA,NA,1891,91.5917503966156,15.7588577472237,2117,93.4341048653755,24.6575342465753,5822,91.1027138440399,19.1514943318447,3453,84.7089487402259,18.8242108311613,12933,90.5667671847213,19.4927704322276,98.9948194541096,89.7084976416918,19.1989484265058,163,49.6932515337423,11.6564417177914,25.1533742331288,10.4294478527607,1.84049079754601,45,73.3333333333333,33.3333333333333,0,NA,NA,11,100,18.1818181818182,90,93.3333333333333,27.7777777777778,196,66.8367346938775,20.9183673469388,830,24.0963855421687,53.1325301204819,21.2048192771084,1.56626506024096,6504,2.85977859778598,7.54920049200492,40.6980319803198,21.3714637146371,10.4858548585486,9.97847478474785,7.05719557195572,NA,NA,983,87.9959308240081,11.6988809766022,1064,91.9172932330827,16.5413533834586,2856,91.9467787114846,17.0168067226891,1601,84.8219862585884,20.6745783885072,6306,90.4693942277196,17.2216936251189,99.3656834760546,89.9619410085633,17.0155407548367,95,54.7368421052632,8.42105263157895,18.9473684210526,NA,0,12,0,0,0,NA,NA,5,100,0,68,91.1764705882353,20.5882352941176,64,64.0625,20.3125,640,13.90625,29.21875,38.28125,18.59375,6779,2.87653046172002,6.96267886118897,37.0851157987904,17.5394600973595,13.7483404631952,10.1932438412745,11.5946304764715,"(X)","(X)",908,95.4845814977974,20.1541850220264,1053,94.9667616334283,32.8584995251662,2966,90.2899527983817,21.2070128118678,1852,84.6112311015119,17.2246220302376,6627,90.659423570243,21.653840350083,98.6419194205523,89.4673306171722,21.2765957446809,68,42.6470588235294,16.1764705882353,33.8235294117647,20.5882352941176,4.41176470588235,33,100,45.4545454545455,0,NA,NA,6,100,33.3333333333333,22,100,50,132,68.1818181818182,21.2121212121212
36097,2016,"Schuyler",39271,23.2,15.2,10.8,4.9,21.9,11.7,6,3.7,24.7,18.8,15.6,5.7,1429,17.7746675997201,43.1070678796361,31.5605318404479,7.55773268019594,13277,2.83196505234616,7.1552308503427,39.9111245010168,19.8388190103186,9.42230925660917,11.1546283045869,9.68592302477969,NA,NA,1902,90.1682439537329,18.3491062039958,2059,93.2977173385138,23.9922292374939,5766,92.1782865071107,21.9562955254943,3550,84.5070422535211,18.5352112676056,12964,90.6896019746992,20.8731872878741,98.6578216599815,89.4245603208886,20.4026535020056,156,50.6410256410256,10.2564102564103,30.1282051282051,15.3846153846154,3.20512820512821,36,72.2222222222222,19.4444444444444,0,NA,NA,3,100,100,71,87.3239436619718,42.2535211267606,217,80.184331797235,28.110599078341,793,22.5725094577554,52.7112232030265,22.9508196721311,1.76544766708701,6480,2.66975308641975,8.45679012345679,41.820987654321,21.0185185185185,8.71913580246914,10.6327160493827,6.6820987654321,NA,NA,966,86.3354037267081,11.0766045548654,1036,90.9266409266409,16.3127413127413,2819,91.8765519687833,18.9074139765874,1659,83.9662447257384,18.8667872212176,6308,89.6480659480025,17.3747622067216,99.3024730500951,89.0615091946734,17.0735573874445,97,63.9175257731959,8.24742268041237,19.5876288659794,NA,0,10,0,0,0,NA,NA,0,NA,NA,46,80.4347826086957,39.1304347826087,50,86,38,636,11.7924528301887,31.1320754716981,42.2955974842767,14.7798742138365,6797,2.98661174047374,5.91437398852435,38.0903339708695,18.7141385905547,10.0926879505664,11.6521994997793,12.549654259232,"(X)","(X)",936,94.1239316239316,25.8547008547009,1023,95.6989247311828,31.7693059628544,2947,92.4669155072956,24.8727519511367,1891,84.981491274458,18.2443151771549,6656,91.6766826923077,24.1887019230769,98.046875,89.7686298076923,23.5576923076923,59,28.8135593220339,13.5593220338983,47.4576271186441,32.2033898305085,8.47457627118644,26,100,26.9230769230769,0,NA,NA,3,100,100,25,100,48,167,78.4431137724551,25.1497005988024
36097,2017,"Schuyler",40988,23.2,16.6,11.4,4.3,20.5,13,6.6,3.3,26.5,20.4,15.6,5.1,1338,15.0224215246637,43.5724962630792,32.5859491778774,8.81913303437967,13177,3.14183805114973,7.13364195188586,38.498899597784,18.8965621916977,10.252713060636,11.8995218942096,10.1768232526372,NA,NA,1975,88.1012658227848,19.8481012658228,2000,93.2,25.35,5694,92.2374429223744,22.9715489989463,3508,84.5781071835804,20.0114025085519,12835,90.377873003506,22.2984028048305,98.7300350603818,89.3416439423451,21.6049863654071,199,55.2763819095477,5.52763819095477,10.5527638190955,4.02010050251256,1.50753768844221,27,100,22.2222222222222,0,NA,NA,8,100,0,87,80.4597701149425,31.0344827586207,233,66.0944206008584,38.1974248927039,725,21.2413793103448,48.6896551724138,28,2.06896551724138,6463,2.81602970756615,8.80396100881943,40.6158130898963,18.47439269689,9.39192325545412,11.8056630047965,8.09221723657744,NA,NA,996,85.0401606425703,12.6506024096386,999,91.1911911911912,21.1211211211211,2831,92.0522783468739,20.8053691275168,1637,82.3457544288332,21.9914477703115,6281,88.7597516319057,20.1082630154434,99.1084222257602,87.868173857666,19.6624741283235,119,73.109243697479,3.36134453781513,7.56302521008403,NA,0,2,100,0,0,NA,NA,0,NA,NA,52,88.4615384615385,36.5384615384615,64,100,43.75,613,7.66721044045677,37.5203915171289,38.0097879282219,16.8026101141925,6714,3.45546619005064,5.52576705391719,36.4611260053619,19.3029490616622,11.0813226094727,11.989871909443,12.1834971700923,"(X)","(X)",979,91.2155260469867,27.170582226762,1001,95.2047952047952,29.5704295704296,2863,92.4205378973105,25.1135172895564,1871,86.5312667022982,18.2789951897381,6554,91.9285932255111,24.3973146170278,98.3674092157461,90.7537381751602,23.4665852914251,80,28.75,8.75,15,7.5,3.75,25,100,24,0,NA,NA,8,100,0,35,68.5714285714286,22.8571428571429,169,53.2544378698225,36.094674556213
36097,2018,"Schuyler",41513,23.3,14.8,9.5,4.9,18.5,11.1,5,2.6,29.7,18.8,13.5,6.7,1277,11.3547376664056,45.4972592012529,37.1965544244323,5.95144870790916,13200,3.36363636363636,7.34848484848485,36.5454545454545,20,10.4924242424242,13.219696969697,9.03030303030303,89.2878787878788,22.25,2043,86.8330885952031,20.5090553108174,1909,93.0853850183342,26.8727082242012,5644,91.2650602409639,22.5726435152374,3604,85.5715871254162,20.2830188679245,12808,90.0374765771393,22.3610243597751,98.9147407870081,89.2879450343535,21.8769519050593,181,51.9337016574586,5.52486187845304,17.1270718232044,9.94475138121547,1.65745856353591,58,63.7931034482759,15.5172413793103,0,NA,NA,8,100,0,114,85.0877192982456,44.7368421052632,218,51.8348623853211,28.4403669724771,690,12.463768115942,48.695652173913,36.231884057971,2.60869565217391,6461,2.94072125058041,9.44126296238972,39.1270701129856,19.1611205695713,9.98297477170717,12.0414796471134,7.30537068565238,NA,NA,1030,84.1747572815534,12.621359223301,941,90.9670563230606,22.529224229543,2802,90.7209136331192,19.9143468950749,1688,82.7014218009479,20.7345971563981,6270,88.006379585327,19.2025518341308,99.3460925039872,87.3524720893142,18.8357256778309,97,74.2268041237113,4.12371134020619,9.27835051546392,NA,0,11,36.3636363636364,0,0,NA,NA,0,NA,NA,74,89.1891891891892,56.7567567567568,41,100,56.0975609756098,587,10.0511073253833,41.7376490630324,38.3304940374787,9.88074957410562,6739,3.76910520848791,5.34203887817184,34.0703368452293,20.8042736311025,10.9808576940199,14.3493099866449,10.6840777563437,"(X)","(X)",1013,89.5360315893386,28.5291214215202,968,95.1446280991736,31.095041322314,2842,91.8015482054891,25.1935256861365,1916,88.1002087682672,19.8851774530271,6538,91.9853166105843,25.3900275313552,98.5010706638116,91.1440807586418,24.7935148363414,84,26.1904761904762,7.14285714285714,26.1904761904762,20.2380952380952,3.57142857142857,47,70.2127659574468,19.1489361702128,0,NA,NA,8,100,0,40,77.5,22.5,177,40.6779661016949,22.0338983050847
36097,2019,"Schuyler",43262,25.1,20.1,10.5,4.3,20.6,16.8,5.5,3.3,31.6,23.8,15,5,1241,9.6696212731668,43.8356164383562,39.0008058017728,7.49395648670427,13229,2.47940131529216,7.10560133041046,33.4870360571472,22.1785471313024,11.2933706251417,13.2663088668834,10.1897346738227,90.4149973542974,23.456043540706,2060,87.9611650485437,20.3883495145631,1892,93.3403805496829,30.5496828752643,5550,92.9009009009009,22.3243243243243,3727,86.5843842232358,23.2358465253555,12854,91.1389450754629,23.5101913801151,98.5374202582854,90.236502256107,23.0356309320056,144,56.25,9.72222222222222,9.72222222222222,9.02777777777778,0,66,36.3636363636364,10.6060606060606,0,NA,NA,11,100,0,140,83.5714285714286,42.8571428571429,229,53.7117903930131,26.6375545851528,668,10.0299401197605,45.3592814371258,40.7185628742515,3.89221556886228,6505,2.13681783243659,9.22367409684858,36.4027671022291,20.9377401998463,11.3297463489623,12.2982321291314,7.67102229054573,88.6395080707148,19.9692544196772,1055,85.781990521327,15.260663507109,918,89.5424836601307,24.5098039215686,2779,91.183879093199,18.7477509895646,1753,85.8528237307473,22.3616657159156,6307,89.0597748533376,19.7241160615189,99.0011098779134,88.2828603139369,19.3435864912003,92,68.4782608695652,5.43478260869565,1.08695652173913,NA,0,22,45.4545454545455,0,0,NA,NA,0,NA,NA,83,91.566265060241,60.2409638554217,63,77.7777777777778,38.0952380952381,573,9.24956369982548,42.0593368237347,36.9982547993019,11.6928446771379,6724,2.81082688875669,5.05651397977394,30.6662700773349,23.3789411064842,11.2581796549673,14.2028554431886,12.6264128494943,"","",1005,90.2487562189055,25.771144278607,974,96.9199178644764,36.2422997946612,2771,94.6228798267773,25.9112233850595,1974,87.2340425531915,24.0121580547112,6547,93.1418970520849,27.1574767068887,98.0907285779746,92.1185275698793,26.5923323659691,52,34.6153846153846,17.3076923076923,25,25,0,44,31.8181818181818,15.9090909090909,0,NA,NA,11,100,0,57,71.9298245614035,17.5438596491228,166,44.578313253012,22.289156626506
36099,2015,"Seneca",35034,25.8,11.5,7.7,5.8,18.4,10.5,4.4,7.5,33.1,12.7,10.3,4.4,3051,26.87643395608,30.9734513274336,33.4644378892166,8.68567682726975,24921,4.26146623329722,10.424942819309,34.6334416756952,17.9005657878897,12.5436378957506,11.9216724850528,8.3142731030055,NA,NA,4676,81.5012831479897,23.6526946107784,4049,86.1941220054334,23.0921215114843,10314,89.9941826643397,19.2650765949195,5882,79.5307718463108,17.2560353621217,22971,87.5974054242306,21.0395716337991,97.7145095990597,86.1521048278264,20.8306125114275,1336,47.4550898203593,1.42215568862275,5.98802395209581,3.51796407185629,1.34730538922156,149,88.5906040268456,48.993288590604,12,0,0,56,98.2142857142857,41.0714285714286,317,85.4889589905363,24.2902208201893,685,60.4379562043796,10.6569343065693,1734,28.8350634371396,37.0818915801615,27.2202998846597,6.86274509803922,13063,4.82278190308505,12.4473704355814,37.9239072188624,17.0634616856771,9.95177218096915,11.3526754956748,6.43803108015004,NA,NA,2774,74.3691420331651,18.7094448449892,2220,81.6216216216216,17.5225225225225,5367,89.2863797279672,16.3219675796534,2702,79.20059215396,19.9851961509993,11469,87.2351556369344,19.3129305083268,96.477460981777,84.9768942366379,18.9816025808702,1285,45.3696498054475,1.32295719844358,4.04669260700389,NA,0,53,71.6981132075472,60.377358490566,12,0,0,25,100,60,167,78.4431137724551,26.9461077844311,529,59.1682419659735,10.0189035916824,1317,24.2976461655277,22.9309035687168,41.6856492027335,11.085801063022,11858,3.64311013661663,8.19699780738742,31.0086017878226,18.8227357058526,15.3988868274583,12.5484904705684,10.3811772642941,"(X)","(X)",1902,91.9032597266036,30.8622502628812,1829,91.7441224712958,29.8523783488245,4947,90.7620780270871,22.4580553871033,3180,79.811320754717,14.937106918239,11502,87.9586158928882,22.7612589114937,98.9480090419057,87.3239436619718,22.6743175099983,51,100,3.92156862745098,54.9019607843137,43.1372549019608,35.2941176470588,96,97.9166666666667,42.7083333333333,0,NA,NA,31,96.7741935483871,25.8064516129032,150,93.3333333333333,21.3333333333333,156,64.7435897435897,12.8205128205128
36099,2016,"Seneca",35566,26.4,11,7.4,5.3,15.5,10.4,3.6,5.9,37.4,11.7,10.3,4.8,3021,25.4882489241973,28.4011916583913,36.0807679576299,10.0297914597815,24924,4.27700208634248,10.2431391429947,35.5761515005617,17.7660086663457,12.148932755577,11.4026640988605,8.58610174931793,NA,NA,4682,80.7988039299445,22.4690303289193,3997,84.1631223417563,24.3682762071554,10219,90.7231627360799,18.9353165671788,6026,81.0985728509791,16.9432459342848,22828,87.7168389696863,20.8866304538286,98.0374978097074,86.4508498335378,20.7727352374277,1383,53.5791757049892,1.37382501807664,7.23065798987708,3.61532899493854,1.37382501807664,129,77.5193798449612,34.1085271317829,8,0,0,105,71.4285714285714,30.4761904761905,371,84.9056603773585,26.9541778975741,732,57.7868852459016,8.06010928961749,1707,28.4710017574692,36.1452841241945,27.8851786760398,7.49853544229643,13038,4.98542721276269,12.3868691517104,39.1547783402362,16.6129774505292,9.71774812087743,10.5614358030373,6.58076392084676,NA,NA,2773,74.6123332131266,17.5622069960332,2210,78.2805429864253,18.7330316742081,5282,90.7042786823173,15.4676258992806,2773,78.7234042553192,18.6440677966102,11368,86.884236453202,18.7807881773399,97.0707248416608,85.0369458128079,18.6048557353976,1305,51.1877394636015,1.22605363984674,4.75095785440613,NA,0,34,50,23.5294117647059,8,0,0,66,57.5757575757576,28.7878787878788,195,74.8717948717949,29.2307692307692,574,54.006968641115,6.44599303135888,1314,21.6133942161339,18.3409436834094,46.7275494672755,13.3181126331811,11886,3.49991586740703,7.89163722025913,31.650681474003,19.0307925290257,14.8157496214033,12.3254248695945,10.7857984183073,"(X)","(X)",1909,89.7852278679937,29.5966474594028,1787,91.4381645215445,31.3374370453274,4937,90.7433664168523,22.645331172777,3253,83.123270826929,15.4933907162619,11460,88.542757417103,22.9755671902269,98.9965095986038,87.8534031413613,22.9232111692845,78,93.5897435897436,3.84615384615385,48.7179487179487,29.4871794871795,24.3589743589744,95,87.3684210526316,37.8947368421053,0,NA,NA,39,94.8717948717949,33.3333333333333,176,96.0227272727273,24.4318181818182,158,71.5189873417721,13.9240506329114
36099,2017,"Seneca",38190,27.4,11.9,6.9,3.9,15.6,11.7,4,4.6,39.1,12.1,9.2,3.4,2972,23.0484522207268,27.321668909825,41.1507402422611,8.47913862718708,24870,4.73663047848814,9.32448733413752,35.3920386007238,18.1905910735826,11.8657016485726,11.9099316445517,8.58061921994371,NA,NA,4707,82.1754833227109,22.5833864457191,3935,83.2528589580686,24.1168996188056,10070,90.5561072492552,18.8083416087388,6158,82.9814874959402,19.3244559922053,22803,88.1813796430294,21.5761084067886,98.0572731658115,86.8131386221111,21.4489321580494,1332,53.8288288288288,1.57657657657658,7.65765765765766,3.9039039039039,0.750750750750751,123,78.0487804878049,41.4634146341463,3,0,0,146,73.2876712328767,4.79452054794521,361,81.1634349030471,24.0997229916898,725,63.8620689655172,5.37931034482759,1688,25.2962085308057,36.1374407582938,33.1161137440758,5.45023696682464,13002,5.27611136748193,11.4982310413782,39.5093062605753,17.3819412398093,9.56775880633749,10.4599292416551,6.30672204276265,NA,NA,2783,77.6140855192239,15.6306144448437,2192,78.0109489051095,17.3357664233577,5195,89.8556304138595,15.3801732435034,2832,80.614406779661,19.9858757062147,11315,87.4679628811312,18.6831639416703,97.3309765797614,85.6296950950066,18.4887317719841,1274,52.1978021978022,1.33437990580848,4.47409733124019,NA,0,32,59.375,31.25,3,0,0,118,69.4915254237288,1.69491525423729,203,66.5024630541872,18.2266009852217,547,59.4149908592322,4.20475319926874,1284,20.0934579439252,15.7320872274143,51.7133956386293,12.4610591900312,11868,4.14560161779575,6.94304010785305,30.881361644759,19.0765082574992,14.3832153690597,13.4984833164813,11.0717896865521,"(X)","(X)",1924,88.7733887733888,32.6403326403326,1743,89.8450946643718,32.6448651749857,4875,91.3025641025641,22.4615384615385,3326,84.996993385448,18.7612748045701,11488,88.8840529247911,24.4254874651811,98.7726323119777,87.9787604456825,24.3645543175487,58,89.6551724137931,6.89655172413793,77.5862068965517,50,17.2413793103448,91,84.6153846153846,45.0549450549451,0,NA,NA,28,89.2857142857143,17.8571428571429,158,100,31.6455696202532,178,77.5280898876404,8.98876404494382
